,statement,label,sent_transformer_label,spam_score,statistic_count,conservative_bigram_count,liberal_bigram_count,emotional_intensity
8187,"Says Jeb Bush not only opposes marriage equality, hes said he personally believes gay couples should be banned from adopting children.",mostly-true,mostly-true,1.7369180053584314,0.0,0.0,0.0,6.2663202264571805
8188,Natalyn Archibong skipped (Atlanta) City Council meetings or was late 90% of the time. Then she voted herself a pay raise.,barely-true,half-true,2.2685866717340994,6.930939069215289,0.0,6.99374527117651,1.823954142961575
8189,"Under Republican-backed state budget, the state education agency estimates expansion of Wisconsins school voucher program could cost nearly $2 billion annually",pants-fire,true,9.99962836663662,6.930939069215289,6.000057255900648,0.0,0.0
8190,Says abill he vetoed to give driver licenses to certain immigrants known as Dreamers would havechanged nothing.,half-true,half-true,1.232010125009639,0.0,0.0,0.0,4.240501493404334
8191,U.S. military uniforms are manufactured in China.,pants-fire,false,1.4323820852469489,0.0,6.000057255900648,6.99374527117651,0.0
8192,The Bush tax cuts helped to create a substantial part of the deficit.,true,true,1.154536943555819,0.0,6.000057255900648,5.255156625616282,3.9479395499185435
8193,We have invested record funding in protecting our environment.,false,half-true,1.0164181945934736,0.0,0.0,0.0,0.0
8194,$2.4 million of the NIH dollars was spent on origami condoms.,mostly-true,true,1.938237619650857,6.930939069215289,6.000057255900648,0.0,0.0
8195,"Says Sen. Sherrod Brown voted to keep an extreme, job-killing Internal Revenue Service paperwork mandate.",barely-true,half-true,4.522181423794314,0.0,6.000057255900648,0.0,0.0
8196,Half of illegal immigrants come on legal visas and then overstay.,mostly-true,false,0.8443157172453573,6.930939069215289,6.000057255900648,6.99374527117651,6.43647486742911
8197,"Girl Scouts USAs curriculum promotes Margaret Sanger, founder of Planned Parenthood, Betty Friedan, founder of NARAL Prochoice, and other pro-abortion women as icons for our children to emulate.",false,false,9.943598127568963,0.0,6.000057255900648,0.0,5.029922680583233
8198,"Since 1988, Congress has raised its own salary 15 times to reflect rising costs. But raised the minimum wage only three times.",barely-true,mostly-true,2.201091041451304,8.464065522812874,6.000057255900648,0.0,0.0
8199,"The Alternative Minimum Tax was never intended to hit people in middle income, upper middle income. It was meant for people who are rich and evading taxes.",true,true,2.187659066555191,0.0,6.000057255900648,0.0,7.158140937471536
8200,AIDS was transmitted to humans because one guy had sex with a monkey and then started having sex with men.,pants-fire,false,0.9090509462818197,6.930939069215289,0.0,0.0,0.0
8201,Says 6 percent more Republicans across the state voted than Democrats.,half-true,mostly-true,2.4891161792986813,6.930939069215289,0.0,5.255156625616282,0.0
8202,Blocking travel from countries with Ebola should be possible because President Barack Obama has sealed off Israel in the past.,barely-true,half-true,2.185269250414887,0.0,0.0,5.255156625616282,5.487570049858356
8203,"The average homeowner spends more than $2,000 each year on energy costs more than on either real estate taxes or homeowners insurance.",true,barely-true,9.677474066443754,6.930939069215289,8.492357043142379,0.0,4.240501493404334
8204,Ohioans can expect to pay up to 41 percent more for their insurance premiums when Obamacare takes effect next year.,half-true,mostly-true,6.846472358676154,6.930939069215289,0.0,0.0,1.823954142961575
8205,Georgia has had the nations busiest Court of Appeals for a decade or more.,half-true,mostly-true,2.2045385346892825,0.0,0.0,0.0,0.0
8206,94 percent of those that are employed by the Department of Education at the federal level were deemed by the department as nonessential employees.,barely-true,half-true,4.882298286749779,6.930939069215289,0.0,0.0,0.0
8207,With recent growth it is very clear that private-sector jobs have been doing fine.,barely-true,false,0.6370740009901517,0.0,0.0,5.255156625616282,8.576295803888263
8208,North Dakotas economy is reeling.,pants-fire,half-true,0.3059422792893187,0.0,6.000057255900648,5.255156625616282,0.0
8209,Says residents of Texas and San Antonio can be fired or denied jobs because they are gay.,half-true,mostly-true,1.7019445403217914,0.0,7.713218879282378,0.0,8.681685206655624
8210,Says Hillary Clinton is wrong to say he mocked a disabled reporter.,false,false,0.6923536514480051,0.0,0.0,0.0,7.978433627744664
8211,"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",false,true,9.966840509976018,9.061250063337228,7.713218879282378,7.859032826807713,1.823954142961575
8212,The failings in our civil service are encouraged by a system that makes it very difficult to fire someone even for gross misconduct.,mostly-true,true,1.12511412570385,0.0,6.000057255900648,5.255156625616282,9.279546717959478
8213,"(Mary) Burkes company, Trek Bicycles, makes 99% of their bikes overseas.",mostly-true,false,8.05386441353608,6.930939069215289,0.0,0.0,0.0
8214,"Says as Indiana governor, he has made record investments in education.",half-true,mostly-true,1.0691353016077993,0.0,6.000057255900648,5.255156625616282,0.0
8215,President Barack Obamas spending drove us $5 trillion deeper in debt.,half-true,half-true,2.8164851303803706,6.930939069215289,0.0,0.0,5.265310093205086
8216,"Casey Weinstein: No faith in our military ... When some of our cadets wanted to watch a religious film, Casey Weinstein sued the U.S. military. Sued our soldiers?",barely-true,half-true,1.3745034724682128,0.0,6.000057255900648,0.0,4.861431860721407
8217,"Today, the Social Security system is broke.",false,false,0.4545530764247312,0.0,0.0,5.255156625616282,1.823954142961575
8218,Says she has quadrupled agents to secure our border.,barely-true,mostly-true,0.6596645982214668,0.0,0.0,6.99374527117651,5.029922680583233
8219,"Says Julie Parrish wants to add a sales tax to everything we need to buy including food, clothing, medicine and school supplies.",barely-true,half-true,3.409612523572917,0.0,0.0,5.255156625616282,0.0
8220,Says gubernatorial candidate Clay Pell hasnt spent a dime on advertising.,pants-fire,pants-fire,1.5026245283925492,0.0,0.0,0.0,0.0
8221,Poverty among Americans 65 and over is statistically unchanged in recent years because of Social Security.,mostly-true,true,2.859405388735051,0.0,6.000057255900648,5.255156625616282,3.638415585115521
8222,The Affordable Care Act is making families pay double-digit premium increases.,half-true,half-true,9.255449944873336,0.0,8.928604382770516,0.0,5.898917263903206
8223,"Says that over the last decade, the states population grew three times faster than the Texas state tax system.",mostly-true,true,1.6056543494172826,6.930939069215289,7.713218879282378,0.0,0.0
8224,Many uninsured Americans are young.,mostly-true,true,0.6477970140983373,0.0,0.0,0.0,0.0
8225,More than 50 percent of those people getting minimum wage in this state are high school students.,barely-true,half-true,4.315980579095513,6.930939069215289,6.000057255900648,6.99374527117651,0.0
8226,"If you survey, most (North Carolina) Democrats also agree with our (election) laws and voter ID.",barely-true,half-true,2.5264351564864813,0.0,6.000057255900648,5.255156625616282,5.265310093205086
8227,Says Tom Perriello voted to give tax breaks to foreign companies creating jobs in China.,false,false,3.6602557597902794,0.0,8.492357043142379,7.859032826807713,4.518481321002727
8228,Ted Cruz is in negotiations to be Donald Trumps running mate.,false,pants-fire,0.5634621255765575,0.0,6.000057255900648,0.0,0.0
8229,"During a town hall meeting on health care, ""ABC didn't even allow ads that opposed the president's health care plan to be aired.""",true,false,1.981832758547509,0.0,7.713218879282378,8.720485666437401,8.233444286108256
8230,"Says Texas has one state inspector for every 4,500 oil and gas wells.",true,half-true,1.4666504712708721,8.464065522812874,0.0,0.0,3.9479395499185435
8231,The Obama administration has been raising taxes.,half-true,false,0.7881490460486607,0.0,0.0,5.255156625616282,0.0
8232,"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!",half-true,false,9.936574241037006,6.930939069215289,8.928604382770516,0.0,5.882754545173256
8233,Peter DeFazio will sneak in a 1 percent tax on all banking transactions.,pants-fire,pants-fire,3.748363832829757,6.930939069215289,6.000057255900648,6.99374527117651,0.0
8234,"If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obamas policies have led to groceries going up 29 percent.",false,false,2.633530843683512,8.464065522812874,0.0,5.255156625616282,0.0
8235,"Says Catherine Cortez Masto failed Nevada rape victims. While attorney general, thousands of rape kits were never sent for DNA analysis.",half-true,mostly-true,7.6759712688125195,6.930939069215289,0.0,0.0,9.826960380032746
8236,Says President Barack Obama did not invite a Republican senator to dine at the White House until his fifth year in office.,false,half-true,1.8791822918425038,0.0,6.000057255900648,6.99374527117651,2.003829761618346
8237,Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.,false,half-true,2.1930490912810017,0.0,0.0,0.0,0.0
8238,A Dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents.,false,pants-fire,5.798228667301301,0.0,0.0,6.99374527117651,7.158140937471536
8239,The U.S. House rule barring members from wearing hats while in session dates back to the 1800s and can be waived by the speaker.,half-true,mostly-true,3.8474410401845778,0.0,0.0,0.0,0.0
8240,America used to be the third easiest country to get established in a business. Its now number 17.,barely-true,half-true,0.43789608542912495,6.930939069215289,7.713218879282378,0.0,6.43647486742911
8241,"Public support for abortion is actually going down a little bit, polls show.",false,false,0.6646943544816293,0.0,7.713218879282378,5.255156625616282,5.69855220167285
8242,"Students In Fla. High School Forced To Recite Islamic Prayer, Make Prayer Rugs.",barely-true,pants-fire,1.8309645772891572,0.0,6.000057255900648,5.255156625616282,6.2663202264571805
8243,SaysSenate Republicans are following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year.,false,half-true,5.563977968742801,0.0,6.000057255900648,0.0,7.158140937471536
8244,"When I took office in 2003, we had very little reserves.",barely-true,half-true,0.16474435575769286,0.0,0.0,0.0,0.0
8245,The impact of the 2010 federal health care legislation will be huge on Georgia.,mostly-true,half-true,3.1409942114885605,0.0,6.000057255900648,5.255156625616282,8.059550808710148
8246,The 2015 Legislature passed the fewest laws in 20 years.,true,half-true,2.0120884476118333,6.930939069215289,0.0,0.0,0.0
8247,"The Congressional Budget Office has this economic model where they measure the economy going forward, and they are now telling us that the entire economy crashes in the year 2037 because their computer simulation cant conceive of any way in which the U.S. economy can continue.",half-true,half-true,9.991851354587995,0.0,6.000057255900648,0.0,0.0
8248,"There are more atheists in the country right now than Jews, Muslims, Hindus and Buddhists combined and doubled.",false,false,2.573611575068293,0.0,0.0,0.0,0.0
8249,We have doubled the distance our cars will go on a gallon of gas.,false,mostly-true,0.5374682356820029,6.930939069215289,0.0,5.255156625616282,0.0
8250,"When was the last time you saw a Chevrolet in Japan? It doesnt exist, folks.",barely-true,false,0.25391428741149014,0.0,0.0,0.0,0.0
8251,Documents released from the Soviet Union show the Soviet Union started treating President Ronald Reagan more seriously after Reagan fired the air traffic controllers.,pants-fire,false,7.932778025068156,0.0,0.0,0.0,8.130837353600711
8252,Says tanking Rick Perrys federal tax plan has huge tax cuts for rich people and big tax hikes for everyone else.,barely-true,false,2.140195204392873,0.0,0.0,6.99374527117651,7.280465689325043
8253,Powerful Houston Democrats Sylvia Garcia (Democrat county commissioner in Harris County) and Elyse Lanie(r) (wife of the former liberal Democrat mayor Bob Lanier) sponsored a Democrat fundraiser for Speaker (Joe) Straus with numerous Democrat officials and high-ranking union officials.,barely-true,true,9.991126579612681,0.0,7.713218879282378,5.255156625616282,5.898917263903206
8254,Says he cut the budget.,mostly-true,false,0.34861958737510834,0.0,0.0,0.0,4.240501493404334
8255,Georgia has the countrys second highest number of fraudulent tax refund claims.,half-true,barely-true,3.929023574200985,0.0,0.0,0.0,6.087301255113976
8256,Big soda has a lot of money.They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that were trying to cure.,true,mostly-true,1.4227108882056396,0.0,6.000057255900648,7.859032826807713,2.6076619596332886
8257,"Says that 500,000 federal workers -- one-fourth of the federal workforce -- make more than $100,000 a year.",mostly-true,mostly-true,9.14646067694705,9.061250063337228,0.0,5.255156625616282,0.0
8258,Weve caught Iran cheating on the interim (nuclear) deal.,barely-true,half-true,0.4464644135647262,0.0,7.713218879282378,0.0,7.158140937471536
8259,Im the only candidate for Milwaukee County executive that has voted against increasing government pensions.,true,true,6.177920131673655,0.0,6.000057255900648,0.0,0.0
8260,"Were fifth in the world (in executions), behind China, Iran, Iraq and Saudi Arabia.",mostly-true,true,2.8095080714641356,0.0,6.000057255900648,0.0,0.0
8261,McCain opposes a woman's right to choose.,true,false,0.4265219477547819,0.0,6.000057255900648,0.0,0.0
8262,By the year 2015 (Medicaid will) take up half our budget.,barely-true,true,1.3460326025931009,6.930939069215289,6.000057255900648,0.0,0.0
8263,"Texas has 600,000 registered voters who dont have the kind of photo ID needed to vote.",mostly-true,true,6.980493591864475,6.930939069215289,6.000057255900648,0.0,0.0
8264,Says Scott Brown co-sponsored legislationto let employers deny women coverage formammograms.,barely-true,mostly-true,9.35494628489459,0.0,6.000057255900648,0.0,5.029922680583233
8265,Light rail does not reduce congestion.,half-true,mostly-true,1.0314875101200318,0.0,0.0,0.0,0.0
8266,Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor.,false,false,3.3362544085611536,0.0,6.000057255900648,6.99374527117651,0.0
8267,"Elena Kagan has published five scholarly review articles, mostly on administrative law and the First Amendment. These articles were mostly on technical and procedural issues.",half-true,mostly-true,9.378864085679814,6.930939069215289,0.0,0.0,0.0
8268,"Says the Congressional Budget Office said if youre going to buy your own policy with these (health care) exchanges youll be paying 10 percent more ... about $2,100 more for a family.",barely-true,true,5.447498527630248,8.464065522812874,6.000057255900648,6.99374527117651,6.596386482811857
8269,"Russian annexation of Crimea removes a million residents of the Ukraine that have provided the margin of victory for (Viktor) Yanukovych, the pro-Moscow prime minister in his last election.",mostly-true,true,9.157305709977182,6.930939069215289,7.713218879282378,6.99374527117651,0.0
8270,"Says a man opted out of Obamacare after the marketplace launched on Oct. 1, 2013, and was informed he owed a $4,000 fine.",pants-fire,pants-fire,6.998183968751046,6.930939069215289,6.000057255900648,0.0,4.7805105541104655
8271,Multnomah Countys food action plan clearly plans to disrupt the free market system in terms of food choices making it harder and more expensive for many residents to eat their food of choice.,pants-fire,pants-fire,8.881671497871977,0.0,0.0,5.255156625616282,8.40783205942765
8272,"Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent.",false,false,8.503771113895105,8.464065522812874,0.0,6.99374527117651,6.596386482811857
8273,Every single month since 1985 has been warmer than the historic average. All 12 of the warmest years on record have come in the last 15 years.,true,mostly-true,1.8867708478192886,6.930939069215289,0.0,0.0,7.506768268046699
8274,"Four times, I said, he (John McCain)is a hero, but you know ... people choose selective pieces.",barely-true,false,0.13317361764636004,6.930939069215289,0.0,0.0,4.7805105541104655
8275,PolitiFact Wisconsin concluded that the charge that Justice Prosser prejudges matters that come before the court is True.,pants-fire,half-true,0.848756294484287,0.0,0.0,5.255156625616282,8.57974483868082
8276,Says unemployment in Ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way.,false,false,1.8204957759088114,0.0,8.492357043142379,5.255156625616282,6.778061333026818
8277,The United States invented the community college. Nobody else had ever done anything like it.,mostly-true,true,0.25923871939600396,0.0,0.0,5.255156625616282,7.8940297869354055
8278,Austin mayoral candidate Mike Martinez takes corporate money.,pants-fire,pants-fire,3.814897880883597,0.0,0.0,0.0,0.0
8279,Corporate tax holidays pushed by Presidents John F. Kennedy and George W. Bush brought billions of dollars back into the United States.,half-true,mostly-true,2.9250788016036644,6.930939069215289,6.000057255900648,5.255156625616282,7.978433627744664
8280,"Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didnt go for health care.",mostly-true,true,7.373984668417139,9.061250063337228,8.928604382770516,8.720485666437401,9.354340730477125
8281,Says Wisconsin Assembly Republicans voted to repeal a law that ensures that women cannot get paid less than a man for doing the same job.,barely-true,half-true,2.8941312859218384,0.0,6.000057255900648,5.255156625616282,0.0
8282,"As many as 22,000 Americans die each year because they dont have health insurance.",half-true,true,0.9735606383923869,6.930939069215289,0.0,5.255156625616282,7.506768268046699
8283,Milwaukee is the most segregated city in America.,mostly-true,true,0.9634452892802177,0.0,7.713218879282378,0.0,0.0
8284,On Common Core.,false,false,0.3996459069867657,0.0,0.0,0.0,0.0
8285,The Christian Coalition gave (Adam) Hasner an F.,half-true,mostly-true,0.40994957209595206,0.0,0.0,0.0,0.0
8286,"Eighty-five percent . . . of Rhode Island tax returns that were filed for the year 2010 . . . were from individuals who earned $30,000 or less.",pants-fire,pants-fire,5.7323839734752005,8.464065522812874,0.0,5.255156625616282,0.0
8287,Says state lawmakers have voted to spend virtually all of the Rainy Day Fund four times since the funds creation.,true,true,3.15429762199826,6.930939069215289,0.0,6.99374527117651,3.3133800563103954
8288,The Denver Post has actually hired an editor to promote pot.,false,false,0.5837664443080808,0.0,0.0,0.0,5.487570049858356
8289,"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.",false,true,9.207236820888305,6.930939069215289,6.000057255900648,6.99374527117651,0.0
8290,"John McCain ""began his career in Washington as a lobbyist when he was appointed in 1976 as the Navy's liaison to the United States Senate.""",half-true,mostly-true,2.816200231804271,0.0,0.0,5.255156625616282,5.898917263903206
8291,Eliminating the state tax on health savings accounts will make it easier for small business owners to provide health insurance to their employees.,barely-true,false,9.173483727394267,0.0,6.000057255900648,9.149226774230925,5.898917263903206
8292,"Since he took office as Milwaukee County executive, we have never raised bus fares and this year therell be a million route-miles more than there were five years ago.",mostly-true,true,1.6404337976134538,6.930939069215289,8.492357043142379,0.0,0.0
8293,The ratio of corporate profits to wages is now higher than at any time since just before the Great Depression.,true,true,0.7075136721085729,0.0,0.0,5.255156625616282,6.7483944063364
8294,"Says President Barack Obama promised he would cut the deficit in half, but instead will at least double it.",barely-true,true,0.41746450863697326,6.930939069215289,6.000057255900648,5.255156625616282,2.790766096972937
8295,Says Russ Feingold formed his own political group to pay himself and his staff millions.,half-true,half-true,0.8489493120915625,6.930939069215289,7.713218879282378,0.0,1.823954142961575
8296,"Says Rob Portman voted for the bipartisan bill to affirm climate change is real, humans significantly contribute to it and it needs to be addressed.",barely-true,half-true,3.8643354727992705,0.0,6.000057255900648,5.255156625616282,7.158140937471536
8297,Says some [states] with the largest reductions in crime have also lowered their prison population.,true,mostly-true,3.914293445873838,0.0,0.0,0.0,9.009065614002811
8298,"Today, our unemployment rate is 7.8 percent. That is the lowest in five years.",mostly-true,mostly-true,0.6400493412226114,6.930939069215289,6.000057255900648,5.255156625616282,8.059550808710148
8299,"Says she was the the only Democrat who voted against the Wall Street bailout.""",true,mostly-true,0.7710952874492372,0.0,0.0,5.255156625616282,1.823954142961575
8300,California has the same water infrastructure from when we were 16 million people.,mostly-true,true,0.6249496005266151,6.930939069215289,8.492357043142379,0.0,0.0
8301,97 percent of the work that Planned Parenthood does is about mammograms and preventative health.,half-true,mostly-true,3.346090607495884,6.930939069215289,0.0,0.0,0.0
8302,"Al Sharpton went to Ferguson, Mo., and is declaring as a matter of fact that ...Michael Brown didnt use any deadly force or posed no deadly threat to the officer.",true,mostly-true,2.548923463139685,0.0,6.000057255900648,5.255156625616282,2.883855490704105
8303,"Why are Muslim armies so useless against ISIS? ... There are 20,000 or 30,000 (ISIS fighters). The countries surrounding ISIS have armies totaling 5 million people.",mostly-true,true,9.550437686844552,9.061250063337228,7.713218879282378,5.255156625616282,7.414664054963045
8304,Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,true,true,5.109214543543459,6.930939069215289,6.000057255900648,0.0,0.0
8305,Says Joe Kyrillos voted to raid the states pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money.,false,true,9.994352480981547,8.464065522812874,0.0,0.0,0.0
8306,"John McCain said ""he wouldn't even sit down with the government of Spain, a NATO ally that has troops in Afghanistan with us now.""",barely-true,mostly-true,1.6056082145202477,0.0,7.713218879282378,0.0,0.0
8307,"John McCain wants to ""give oil companies another $4-billion"" in tax breaks.",true,mostly-true,3.3937313356274412,6.930939069215289,7.713218879282378,5.255156625616282,0.0
8308,"Under Greg Abbott, Texas four-year-olds would be forced to undergo standardized tests.",barely-true,true,8.449973545279995,0.0,0.0,0.0,6.2663202264571805
8309,I cut state spending more than anybody (in the 2016 GOP field).,half-true,true,0.24732548282102895,6.930939069215289,0.0,0.0,4.240501493404334
8310,"Since Mr. Fosters been mayor, we have less small businesses in the city of St. Petersburg.",false,false,0.5672066703540448,0.0,0.0,6.99374527117651,0.0
8311,"In America, we pay, by far, the highest prices in the world for prescription drugs.",mostly-true,true,0.785686395346096,0.0,8.492357043142379,0.0,1.823954142961575
8312,Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.,pants-fire,pants-fire,9.199758454146146,0.0,0.0,0.0,0.0
8313,Mark Kirks claim of national security expertise is based on his military record which he lied about at least 10 times.,mostly-true,true,1.2900501200045906,6.930939069215289,0.0,0.0,0.957991152805699
8314,The Republican Party has 21 percent party ID and shrinking.,mostly-true,mostly-true,1.415441336668259,6.930939069215289,6.000057255900648,5.255156625616282,7.978433627744664
8315,"I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East.",false,false,0.4029402788306702,0.0,0.0,5.255156625616282,7.7704824352665725
8316,Claims that Rep. Sanford Bishop votes similar to House Speaker Nancy Pelosi are inaccurate.,false,false,4.467276710043367,0.0,0.0,0.0,0.0
8317,Large parts of Florida have experienced years of below average rainfall.,half-true,mostly-true,2.070873899230769,0.0,0.0,5.255156625616282,0.0
8318,"Crimea was part of Russia until 1954, when it was given to the Soviet Republic of the Ukraine.",true,true,3.0430885470600835,0.0,0.0,5.255156625616282,0.0
8319,President Barack Obama has virtually no one in his cabinet with private-sector experience.,pants-fire,false,1.3833682807213386,0.0,0.0,0.0,4.518481321002727
8320,Florida still averages more students in its classrooms than any other state in the Southeast.,half-true,mostly-true,1.9208409648937523,0.0,6.000057255900648,0.0,0.0
8321,Florida was the only state during my eight years to go from AA to AAA in its bond rating.,false,true,0.9201282013290228,0.0,0.0,0.0,0.0
8322,"The stimulus includes ""$7 million to build a bridge in Thedford, Nebraska, to help 168 residents avoid a 30-second wait at a local train crossing. Not one full-time job will be created.""",half-true,false,9.773376210140375,8.464065522812874,7.713218879282378,6.99374527117651,5.265310093205086
8323,Obamacare isnt helping anyone.,pants-fire,false,0.38492779011694234,0.0,0.0,0.0,3.6011083623007125
8324,Sixty-one percent of our active military are currently listed as overweight.,mostly-true,half-true,2.329821395122854,6.930939069215289,0.0,5.255156625616282,0.957991152805699
8325,Nearly one in four people in their prime working years are not working.,mostly-true,false,0.44082093773794906,8.464065522812874,0.0,0.0,0.0
8326,"Under former President George W. Bushs administration while the population in that period grew by 10 percent, the number of jobs in the nation grew by 1 percent.",mostly-true,true,6.933487018479465,8.464065522812874,6.000057255900648,7.859032826807713,1.4014071852498993
8327,"A little less than 50 percent of the people in this country depend on some form of federal payment, some form of government benefit to help provide for them.",mostly-true,half-true,6.1321367815611545,0.0,6.000057255900648,5.255156625616282,8.20940126166374
8328,"Says Hillary Clinton couldnt bring herself to say we need to separate commercial banking and speculative banking, namely reinstating Glass-Steagall.",mostly-true,mostly-true,2.002851148790418,0.0,0.0,0.0,1.823954142961575
8329,A loophole still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.,true,barely-true,9.261453580860513,0.0,0.0,5.255156625616282,5.265310093205086
8330,Why do we have automatic citizenship upon birth? Were the only country in the world that has it.,false,mostly-true,0.26550557973188527,0.0,0.0,0.0,0.0
8331,"There are approximately 20,000 annual gun purchases in Rhode Island.",true,true,1.7993983112362781,6.930939069215289,0.0,5.255156625616282,5.029922680583233
8332,The Hollywood celebrities endorsing Hillary Clinton are in many cases celebrities that arent very hot anymore.,barely-true,false,3.647232644296394,0.0,0.0,0.0,0.0
8333,"Before Congress, (Tom) Cotton got paid handsomely working for insurance companies and corporate interests.",false,false,2.8660124732319767,0.0,7.713218879282378,0.0,7.506768268046699
8334,"It will cost $50,000 per enrollee in Obamacare over the next 10 years.",false,false,3.9906648066858286,6.930939069215289,0.0,0.0,0.0
8335,"According to HUD, it is patently unfair and socially unjust that wealthy people can live in an exclusive neighborhood.",false,false,1.3994579794140494,0.0,0.0,5.255156625616282,6.891999748343336
8336,"Says when he was governor,we expanded participation in Virginia in early childhood programs by nearly 40 percent.",true,true,0.9757338880715802,6.930939069215289,0.0,5.255156625616282,0.0
8337,Members of Congress can retire with the same pay after only one term in office,pants-fire,pants-fire,2.4279123923595796,6.930939069215289,6.000057255900648,5.255156625616282,1.823954142961575
8338,The next state budget will begin with a surplus of over half a billion dollars -- $535 million to be exact.,false,true,9.99700621863093,8.464065522812874,7.713218879282378,6.99374527117651,0.0
8339,A 0.05 standard for drunken driving means having a glass of wine at dinner could make a person drunk.,mostly-true,true,0.8557972030652072,6.930939069215289,0.0,5.255156625616282,5.029922680583233
8340,"Says that since he took office, there have been no large-scale attacks on the United States.",half-true,mostly-true,0.6379924023481847,0.0,7.713218879282378,5.255156625616282,6.2768889591376755
8341,"Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.",true,true,0.6627097806878548,6.930939069215289,0.0,5.255156625616282,4.518481321002727
8342,Says the University of Texas can afford to build a medical school because it has a $7 billion endowment and its football program had a $50 million profit last year.,half-true,mostly-true,9.99443744269284,8.464065522812874,6.000057255900648,5.255156625616282,6.087301255113976
8343,"Under Governor Crist, 3,000 teachers laid off.",barely-true,half-true,1.003755661766991,6.930939069215289,0.0,5.255156625616282,0.0
8344,"Texas prosecutor Rosemary Lehmberg purchased 72 bottles of vodka in just one store alone, in just over a year.",true,false,2.762150348115906,8.464065522812874,0.0,5.255156625616282,3.9479395499185435
8345,President Obama funneled $716 billion out of Medicare at the expense of the elderly.,barely-true,half-true,9.490895804290506,6.930939069215289,6.000057255900648,6.99374527117651,0.4902421140477533
8346,George Bush never suggested that we eliminate funding for Planned Parenthood.,mostly-true,mostly-true,0.8539440213162357,0.0,0.0,0.0,0.0
8347,"SaysMichele Bachmann said on Fox News, This country could use a president like Benjamin Franklin again.",pants-fire,pants-fire,0.5872564115948409,0.0,0.0,0.0,5.265310093205086
8348,"By declaring that Pluto was no longer a planet, the (International Astronomical Union) put into place a planetary definition that would have even declassified Earth as a planet if it existed as far from the sun as Pluto does.",half-true,mostly-true,7.1910648980932015,0.0,0.0,5.255156625616282,4.518481321002727
8349,The president came in and campaigned against me 12 times.,barely-true,true,0.35039139214888415,6.930939069215289,0.0,0.0,0.0
8350,"I was appointed U.S. attorney by President Bush on Sept. 10, 2001.",barely-true,false,1.1001623472506536,0.0,0.0,0.0,0.0
8351,"Says there are probably 2 million, it could be even 3 million criminal immigrants in the country illegally.",half-true,false,1.606696384870187,8.464065522812874,8.492357043142379,0.0,6.891999748343336
8352,Says President Barack Obama released a statement on the death of brother Robin Williams before ... a statement on brother Michael Brown.,true,barely-true,2.4016879114746708,0.0,7.713218879282378,0.0,7.506768268046699
8353,I became a Republican sooner in my life than Ronald Reagan did in his.,true,mostly-true,0.7132131456064741,0.0,0.0,5.255156625616282,0.0
8354,(Pete) Sessions has held at least two fundraisers at adult-themed clubs and made no apologies.,half-true,mostly-true,3.6204850899683767,6.930939069215289,6.000057255900648,0.0,4.518481321002727
8355,"The most popular name is no longer John or Steven. Its Jose, Camilo and Maria.",barely-true,mostly-true,0.39575699973942946,0.0,0.0,0.0,3.6171166716412313
8356,"Says the governor took away a billion dollars of rebates, so in real dollars, our property taxes have gone up 20 percent.",half-true,mostly-true,2.566130079173448,8.464065522812874,0.0,6.99374527117651,0.0
8357,"English ""is our national language...if it becomes official, that means in a place like New York City you can't print ballots in any other language.""",false,true,0.9773316466610056,0.0,0.0,0.0,5.265310093205086
8358,"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, Would you vote for a socialist, it is even less popular than voting for atheists.",true,mostly-true,3.3116285457260197,0.0,0.0,5.255156625616282,5.280613771961404
8359,"Says in Chicago, we take more guns off the streets than New York or L.A.",true,true,0.21133203434552694,0.0,0.0,5.255156625616282,0.0
8360,"Under Randi Shade, Austin has had the highest cost of living of any large Texas city.",barely-true,false,1.3400620351696215,0.0,0.0,0.0,0.0
